label_set,j,span_m,load_kNm,n_evals,feasible,economy,h,b,tf,tw,fy,section_type
0,143,11.249839416992494,55.58934448319343,4800,1,1740.128027398704,544.9677278276192,273.58983777974595,16.159565439963032,8.35078534817247,355.0,rolled
0,144,10.226136257781391,133.27433817255576,4800,1,2435.4456345532676,746.4986536355689,299.8508647737103,20.1390312768318,11.509426072086116,355.0,rolled
0,145,11.598356946389895,24.245796932779893,4800,1,1185.2737771457678,441.5841609306678,222.83217352191474,13.132193640038569,6.784197823324581,355.0,rolled
0,146,11.283777999986118,35.23555513572385,4800,1,1354.6976220757529,479.0991828932209,241.65895979048233,14.228024807536602,7.34303133880274,355.0,rolled
0,147,7.156469644481235,134.006399168744,4800,1,1021.9924482245171,596.6543601156566,241.54483330607707,14.137706145275835,9.300255562090634,355.0,rolled
0,148,13.315847337698012,87.32139674182937,4800,1,3890.083574014511,749.6669458734566,299.9917501761064,26.12129669156259,13.066660523390514,355.0,rolled
0,149,14.195641677609093,71.23982618707478,4800,1,4023.0895300862485,749.521777691228,299.8269254090103,25.33412687423571,12.667113549075612,355.0,rolled
0,150,9.448727884551582,81.26431477615864,4800,1,1432.7382371574256,538.9926199796719,271.2997007781505,15.976567368601202,8.275075734886725,355.0,rolled
0,151,10.772408204738294,128.0862960777759,4800,1,2730.112566042196,748.4606803782979,299.86832402614823,22.38513272711276,11.477367612212444,355.0,rolled
0,152,12.028734061932626,22.812593394381963,4800,1,1286.4589248076586,449.8034689418171,239.1377639833405,12.833684517863933,6.921343278644432,355.0,rolled
0,153,9.38627011475806,107.95857618143711,4800,1,1679.3666126395638,584.6781534921859,294.80908706121875,17.36450762752746,8.984596242718169,355.0,rolled
0,154,9.35478702585684,42.016654223812054,4800,1,948.5870809982921,437.1973467825952,222.43537029779395,13.153158181299482,6.6964537524050565,355.0,rolled
0,155,13.933622092712758,121.61231443468334,4800,1,5971.5142364018475,748.998074250364,299.9576034099797,34.50356585368496,17.275166860815872,460.0,rolled
0,156,12.061893334069746,135.55312007480364,4800,1,4005.7611307661373,749.8981201936203,299.7158575284478,26.511508143980908,13.274831018269559,460.0,rolled
0,157,7.334248883968436,82.3270682147654,4800,1,789.1359892035023,454.8058655162812,228.2653374052207,13.464966783275718,6.967831338961828,355.0,rolled
0,158,11.314019510415736,130.05022501121752,4800,1,3241.385784124829,732.6754219524348,299.990945623147,21.448595094438957,12.78830468750099,460.0,rolled
0,159,11.034085965974278,110.44525505251474,4800,1,2625.382127946866,749.650252555724,299.78842851876027,19.969272073247776,11.572858545188444,355.0,rolled
0,160,11.020433719187974,98.25279645337282,4800,1,2418.509217242483,741.1512573599998,299.6073685083591,17.500466853202116,11.516477600125281,355.0,rolled
0,161,13.217482916213545,60.635561613766725,4800,1,2889.35476052838,714.5630256577446,299.8446687120668,18.44060634606283,11.0489287117306,355.0,rolled
0,162,7.771072917389602,71.55982089166375,4800,1,830.2258718011353,453.82390808456574,227.2508875174652,13.40359712448825,6.960030676904514,355.0,rolled
0,163,14.709436588183568,65.54161526635042,4800,1,4223.974303155722,749.7326401888275,299.7569596306097,25.67042363472287,12.848366935110032,355.0,rolled
0,164,6.621754751596418,69.94609337860354,4800,1,558.9057062378803,402.9019286861664,202.3544231979862,11.91069507569112,6.17436951593916,355.0,rolled
0,165,11.973531231565715,52.78504538312504,4800,1,1964.3545126254426,561.8364259062262,281.96925937146716,16.601585527927682,8.619497544778149,355.0,rolled
0,166,9.37607211481571,85.04804806594049,4800,1,1447.270431987171,541.9176182180822,274.23535387805293,16.158811566973135,8.306941109653174,355.0,rolled
0,167,9.704404037000613,121.96956120273902,4800,1,2009.9398621741288,689.7531554395197,299.76805705355173,17.64639965831052,10.684016786723847,355.0,rolled
0,168,12.073507449757422,95.07390854976926,4800,1,3168.7297859172945,672.8779358014558,299.934079831516,20.807378802350232,11.703793231416682,460.0,rolled
0,169,13.835343340853361,72.79017137561121,4800,1,3758.2475805169374,748.4353103063733,299.5651815832291,24.281331966021288,12.143032790546922,355.0,rolled
