context_idx,span_m,load_kNm,gt_economy,method,space,budget,seed,feasible,best_economy,gap,n_evals,n_direct,n_sizing,n_feasible_evals,n_at_best,wall_s,hp,h,b,tf,tw,fy,section_type
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,400,1,1,9420.367243744047,1.4719236653745784,400,400,0,1,100,0.11226460700027019,"{""start_evals"": 100}",750.0,263.17234599289065,35.0,25.0,550.0,welded
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,400,2,1,4627.864965462858,0.21436124858959515,400,400,0,12,289,0.10019313399970997,"{""start_evals"": 100}",586.5065729589026,294.3870455572789,34.383938100202464,6.085082618939451,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,400,3,0,,,400,400,0,0,-1,0.12425660299959418,"{""start_evals"": 100}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,400,4,1,4426.070220400979,0.16140989404469153,400,400,0,57,189,0.10970195399977456,"{""start_evals"": 100}",597.6262107612174,298.88738853099676,32.00697133583504,6.075157501523193,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,1600,0,1,3821.4609265960025,0.002759176615979353,1600,1600,0,229,898,0.44257433700022375,"{""start_evals"": 100}",750.0,299.9917569085593,23.060764663452918,13.106439332709384,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,1600,1,1,4738.269182216743,0.2433315412639394,1600,1600,0,154,1200,0.4581435949999104,"{""start_evals"": 100}",563.2299544498444,282.01024555874864,35.0,24.94305910680385,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,1600,2,1,4399.961483933683,0.1545589081036287,1600,1600,0,152,700,0.45527408799989644,"{""start_evals"": 100}",750.0,276.894371908292,30.544045087902557,7.7336521590909655,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,1600,3,1,3900.8033245137603,0.023578784387716434,1600,1600,0,300,493,0.537518837999869,"{""start_evals"": 100}",750.0,299.2813738273978,27.32758715164724,14.413848346684135,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,1600,4,1,3837.71685696221,0.007024766049511744,1600,1600,0,144,582,0.5939851120001549,"{""start_evals"": 100}",750.0,300.0,23.315013818290637,13.037961567352141,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,4800,0,1,4341.7605232941905,0.1392868567886616,4800,4800,0,208,3600,2.1548248139997668,"{""start_evals"": 100}",748.517056462857,296.551050430818,33.90500566663768,6.742147470656152,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,4800,1,1,3910.447743048822,0.02610949957097297,4800,4800,0,588,1590,2.3083623809998244,"{""start_evals"": 100}",750.0,293.57087616450747,28.25783787476163,14.20902507609015,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,4800,2,1,4328.941381542162,0.13592308772884332,4800,4800,0,665,287,1.5118800169998394,"{""start_evals"": 100}",695.9122196416906,268.9609051932732,34.306858334063705,17.24987745153408,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,4800,3,1,3814.181438902431,0.0008490241308420909,4800,4800,0,893,1600,1.3793713720001506,"{""start_evals"": 100}",717.5862368416217,299.7523356211416,24.53581718773492,12.427780070494965,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,raw,4800,4,1,3815.4491804861445,0.001181682119780092,4800,4800,0,636,4381,1.3727159390000452,"{""start_evals"": 100}",749.7503982618928,299.9698787658306,23.025515900631966,13.089705546213253,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,25,0,1,4522.386954022058,0.1866836022823013,25,25,0,2,15,0.05978923699967709,"{""pop_mult"": 0.5}",745.6801327593928,289.8676739216395,27.190973809723904,21.437740050252096,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,25,1,0,,,25,25,0,0,-1,0.056698872999731975,"{""pop_mult"": 0.5}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,25,2,1,5146.951685292865,0.35057066738710296,25,25,0,5,13,0.0699127259999841,"{""pop_mult"": 0.5}",749.941371355934,289.7587553499722,34.99892462722788,13.231218875219831,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,25,3,1,8084.860145473022,1.1214838665775395,25,25,0,1,25,0.04407441100011056,"{""pop_mult"": 0.5}",748.9655265146216,291.13970324717775,28.077499236452333,14.426838970250088,620.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,25,4,0,,,25,25,0,0,-1,0.06223117199988337,"{""pop_mult"": 0.5}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,50,0,1,7763.002255366097,1.0370276967853065,50,50,0,4,48,0.098192508000011,"{""pop_mult"": 0.5}",650.3562687927711,298.5186749617486,30.600502081428726,17.41047945829175,550.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,50,1,1,6565.645304855185,0.7228387798050036,50,50,0,4,10,0.08802486400009002,"{""pop_mult"": 0.5}",744.5705105852621,277.5630875855427,34.99459682030165,18.317823038976158,500.0,welded
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,50,2,1,6628.174605850533,0.7392465964973283,50,50,0,2,39,0.08903017300008287,"{""pop_mult"": 0.5}",703.8503820141794,275.96775252546763,26.6719284802007,24.345466506240644,500.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,50,3,1,4518.402933645273,0.18563818717290115,50,50,0,21,50,0.09117388100003154,"{""pop_mult"": 0.5}",682.6067926341125,290.76984868805937,30.7386275976182,20.415652217921064,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,50,4,1,8289.285818679815,1.175125582057961,50,50,0,3,48,0.08619784100028482,"{""pop_mult"": 0.5}",711.4624304558831,246.3858779876914,34.723896830451736,14.744899574155463,620.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,100,0,1,4711.168431895338,0.23622024885510307,100,100,0,12,43,0.147810083999957,"{""pop_mult"": 0.5}",680.2453488414448,295.7541071287095,31.709308436304916,8.202717151591326,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,100,1,1,4597.239178028166,0.20632497922007342,100,100,0,11,45,0.14682830899982946,"{""pop_mult"": 0.5}",629.8571737683105,288.66636873157165,31.039919205829943,17.30019125036425,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,100,2,1,4389.144021832326,0.1517203838852237,100,100,0,36,80,0.1488663799996175,"{""pop_mult"": 0.5}",685.639868594666,286.3224097396015,28.52912319011084,16.14773413492421,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,100,3,1,4583.651230134536,0.2027594738535552,100,100,0,10,64,0.1526557980000689,"{""pop_mult"": 0.5}",725.3533314543033,299.9759249870465,29.696658035401725,8.04069259264605,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,100,4,1,4950.376160088345,0.2989888468260009,100,100,0,33,18,0.16020148899997366,"{""pop_mult"": 0.5}",715.4299067693496,268.1200789020767,34.299733293207595,15.10107730215094,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,400,0,1,3991.0936692724645,0.0472711558408665,400,400,0,239,302,0.489509019000252,"{""pop_mult"": 0.5}",748.9962545520261,299.92468709022654,27.451337689229227,15.161942831797218,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,400,1,1,4152.567618089372,0.08964225084112454,400,400,0,191,346,0.44509765899965714,"{""pop_mult"": 0.5}",707.3332683694568,284.99868269547864,31.224631699053223,15.947849656342875,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,400,2,1,4095.2213017323465,0.07459445993688685,400,400,0,229,302,0.4025253999998313,"{""pop_mult"": 0.5}",744.8002892092105,289.9444390892295,29.11921920381807,15.743293938305461,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,400,3,1,4091.804923554101,0.07369799530337873,400,400,0,252,312,0.40894222299994,"{""pop_mult"": 0.5}",713.3691154067465,299.7637412614396,29.447019742520045,15.305785164341856,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,400,4,1,3892.932927216927,0.02151357601201731,400,400,0,227,261,0.26100867200011635,"{""pop_mult"": 0.5}",749.9818501653162,298.01190470388553,27.903789154442137,13.966698641701718,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,1600,0,1,3846.5251197783027,0.009336072258980144,1600,1600,0,1074,1250,0.9310031320001144,"{""pop_mult"": 0.5}",749.9999358642356,299.9997449248658,27.452170663381317,13.726912192949328,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,1600,1,1,3846.8303224842425,0.0094161580743235,1600,1600,0,1132,1556,0.932714758000202,"{""pop_mult"": 0.5}",749.9970325776798,299.999721105917,27.449628126482093,13.732035021040556,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,1600,2,1,3847.501258129379,0.009592212962232116,1600,1600,0,1130,1583,1.0550935390001541,"{""pop_mult"": 0.5}",749.9405706162627,299.99225627758494,27.4512921841097,13.738897616872917,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,1600,3,1,3846.95993086888,0.009450167579996283,1600,1600,0,1160,1592,1.076523963999989,"{""pop_mult"": 0.5}",749.986696107006,299.9999978794259,27.450697242218542,13.732597741199616,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,1600,4,1,3847.848873346044,0.00968342790728527,1600,1600,0,1155,1442,0.9699284929997702,"{""pop_mult"": 0.5}",749.9999760084363,299.98447524282017,27.46111466019944,13.733629951250474,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,4800,0,1,3834.4606698502857,0.006170335880008704,4800,4800,0,3367,1147,2.7205078120000508,"{""pop_mult"": 0.5}",719.9405481212797,299.14099377261556,24.45596758145092,12.6794949545007,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,4800,1,1,3846.366334264552,0.00929440661484926,4800,4800,0,3348,4711,2.710118472999966,"{""pop_mult"": 0.5}",749.9999995000001,299.99999647322556,27.451610721690592,13.7258074443474,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,4800,2,1,3846.366009232043,0.009294321325652888,4800,4800,0,3442,4679,4.577689436000128,"{""pop_mult"": 0.5}",749.9999914203561,299.9999988437602,27.451607857483413,13.725806613610082,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,4800,3,1,3846.366074890913,0.009294338554674875,4800,4800,0,3330,4498,2.4262947160000294,"{""pop_mult"": 0.5}",749.9999759143457,299.9999985502145,27.451609216048773,13.725806462745314,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,cmaes,raw,4800,4,1,3846.365820717811,0.00929427185913223,4800,4800,0,3483,4717,2.3995654710001872,"{""pop_mult"": 0.5}",749.9999993050824,299.99999965468885,27.45160745663691,13.725804889960116,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,25,0,1,6725.431768840319,0.7647670753280551,25,8,17,9,23,0.009233964000031847,"{""start_evals"": 25}",750.0,284.928356314027,23.62745841863715,12.496650741073507,620.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,25,1,1,6511.277579014345,0.7085725771548024,25,5,20,15,15,0.011302907000299456,"{""start_evals"": 25}",750.0,293.2313041886724,22.44838418951131,11.99665670758053,620.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,25,2,1,9646.527131682747,1.5312684833300985,25,3,22,11,24,0.008734911000374268,"{""start_evals"": 25}",750.0,300.0,24.21664216700873,18.936877672100096,690.0,welded
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,25,3,1,10457.683991321817,1.7441177052120072,25,5,20,5,25,0.009118155000123807,"{""start_evals"": 25}",625.0343142487777,300.0,27.784466266777223,22.7187897439577,690.0,welded
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,25,4,1,6632.17102245035,0.7402952644010496,25,5,20,10,20,0.011190170000190847,"{""start_evals"": 25}",561.3473659343392,300.0,33.34804016365918,21.36387823292847,500.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,50,0,1,5673.224570682825,0.4886657507506864,50,7,43,4,7,0.016196612999920035,"{""start_evals"": 25}",564.8578062984875,300.0,35.0,18.416080811585406,460.0,welded
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,50,1,1,7434.765375088483,0.9508976669028957,50,10,40,10,48,0.015405567000016163,"{""start_evals"": 25}",707.0473373716243,278.5427232037313,34.61027751225117,9.502335781336308,620.0,welded
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,50,2,1,5931.608018439443,0.5564660968226314,50,9,41,17,23,0.015601941000113584,"{""start_evals"": 25}",636.3409717694877,300.0,25.374228266610267,12.099612621147308,550.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,50,3,1,4625.697994847333,0.2137926310603533,50,8,42,5,50,0.015806401000190817,"{""start_evals"": 25}",711.6134592974107,300.0,26.71324611272035,8.049452014511997,500.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,50,4,1,5815.303463874911,0.525947543418056,50,11,39,15,12,0.016432382999937545,"{""start_evals"": 25}",567.458959759774,300.0,35.0,11.68029078167572,500.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,100,0,1,4901.427718335913,0.28614467542372357,100,14,86,24,60,0.028771254000275803,"{""start_evals"": 25}",657.5245623593786,300.0,32.240908787169026,14.396495634218267,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,100,1,1,5121.193879980087,0.34381176649998,100,24,76,32,95,0.03442163600038839,"{""start_evals"": 25}",708.3069780139227,300.0,33.474763162816465,11.067646649200906,460.0,welded
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,100,2,1,7207.957340285161,0.891382773882164,100,18,82,30,86,0.029424319000099786,"{""start_evals"": 25}",665.2700501886468,300.0,23.49302276031454,10.01106956452733,690.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,100,3,1,4372.700250790962,0.14740550467367886,100,15,85,31,20,0.03230999699962922,"{""start_evals"": 25}",750.0,300.0,28.406841525715162,11.296322693753929,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,100,4,1,4465.653886289923,0.17179672907366994,100,14,86,16,90,0.03361429300002783,"{""start_evals"": 25}",750.0,300.0,30.732280283405277,10.114177304200796,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,400,0,1,4476.713516796455,0.17469879877775174,400,70,330,113,257,0.14689169999974183,"{""start_evals"": 25}",717.1736055226821,296.8023869883222,30.649906580014225,11.087987906617766,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,400,1,1,4576.395382889682,0.20085552467059653,400,69,331,105,89,0.12042565599995214,"{""start_evals"": 25}",706.5967322578788,300.0,35.0,7.906578808933304,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,400,2,1,4339.332410046097,0.13864971489760003,400,75,325,142,360,0.123835692999819,"{""start_evals"": 25}",750.0,300.0,21.045022351546866,19.154429506395388,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,400,3,1,4377.552398700944,0.1486787182264251,400,80,320,102,388,0.1326552829996217,"{""start_evals"": 25}",750.0,300.0,20.79552796079511,19.677835437465518,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,400,4,1,4486.420625024293,0.1772459638648325,400,67,333,142,91,0.12658626500024184,"{""start_evals"": 25}",750.0,300.0,23.7466638710413,22.90684646733098,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,1600,0,1,3998.4736857031903,0.049207687272597944,1600,252,1348,406,1022,0.42013674500003617,"{""start_evals"": 25}",750.0,294.5994558975271,23.371895545345243,14.729972794876357,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,1600,1,1,3845.613836790098,0.009096949735822424,1600,263,1337,361,1315,0.4689951359996485,"{""start_evals"": 25}",738.283344048447,300.0,23.43479271543062,13.22840227013782,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,1600,2,1,3916.1833489706246,0.027614534316065642,1600,282,1318,492,821,0.7830927380000503,"{""start_evals"": 25}",750.0,300.0,27.07077112139129,14.717674060975211,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,1600,3,1,3915.962614815439,0.027556613221500825,1600,279,1321,457,1204,0.8972137259997908,"{""start_evals"": 25}",750.0,300.0,27.093925653724458,14.69654204802321,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,1600,4,1,4157.911622161747,0.09104452845860611,1600,288,1312,513,1394,0.7541210610002054,"{""start_evals"": 25}",750.0,289.27405220968535,23.670912357231114,16.219893721098266,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,4800,0,1,4013.560553899688,0.05316651239760306,4800,771,4029,1296,1725,2.471437476999654,"{""start_evals"": 25}",733.9278660315481,295.2243960437958,23.86590423958027,14.761219802189792,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,4800,1,1,4031.1556241449102,0.05778349487904255,4800,805,3995,1384,2417,1.8768218410000372,"{""start_evals"": 25}",712.0927071539119,300.0,28.908366026542343,15.156266924332561,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,4800,2,1,3811.276168269785,8.667516446569934e-05,4800,825,3975,1506,2110,1.5010902989997703,"{""start_evals"": 25}",741.860519735692,300.0,23.41103167874806,12.881787916817084,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,4800,3,1,3984.535791293741,0.04555035522335227,4800,772,4028,1299,4615,1.5392902329999743,"{""start_evals"": 25}",731.9036569514357,300.0,27.8359972723708,15.149435171718974,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_nm,reparam,4800,4,1,3983.1513559092823,0.04518707654201437,4800,813,3987,1171,1175,1.4507629929998984,"{""start_evals"": 25}",680.8190181356647,300.0,25.66605126590234,13.72156182107598,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,25,0,0,,,25,25,0,0,-1,0.03142230899993592,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,25,1,0,,,25,25,0,0,-1,0.0285845270000209,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,25,2,0,,,25,25,0,0,-1,0.017922405999797775,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,25,3,0,,,25,25,0,0,-1,0.022568925000086892,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,25,4,0,,,25,25,0,0,-1,0.022588995000205614,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,50,0,0,,,50,50,0,0,-1,0.04464021800004048,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,50,1,0,,,50,50,0,0,-1,0.050120458000037615,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,50,2,0,,,50,50,0,0,-1,0.04702259800023967,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,50,3,0,,,50,50,0,0,-1,0.039776399999936984,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,50,4,0,,,50,50,0,0,-1,0.04776099099990461,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,100,0,0,,,100,100,0,0,-1,0.08582958099987081,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,100,1,0,,,100,100,0,0,-1,0.09502717000032135,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,100,2,0,,,100,100,0,0,-1,0.0944367219999549,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,100,3,0,,,100,100,0,0,-1,0.08743446000016775,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,100,4,0,,,100,100,0,0,-1,0.08902587199963818,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,400,0,1,5992.286362217018,0.5723882185487381,400,400,0,21,295,0.30443184199975803,"{""start_evals"": 25}",735.4825794123167,293.2804436156662,26.17548852952142,17.965640832763484,500.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,400,1,0,,,400,400,0,0,-1,0.3243339300001935,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,400,2,1,5484.776260853302,0.4392165281551672,400,400,0,10,389,0.3565108779998809,"{""start_evals"": 25}",749.9999996402325,299.99999995156907,34.973,17.317680133145625,355.0,welded
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,400,3,0,,,400,400,0,0,-1,0.24427856900001643,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,400,4,0,,,400,400,0,0,-1,0.3142708489999677,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,1600,0,1,4695.940218132189,0.2322243343638175,1600,1600,0,63,850,0.8942611279999255,"{""start_evals"": 25}",731.5780253806179,285.74704322839114,32.50432863672236,12.20775253162656,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,1600,1,0,,,1600,1600,0,0,-1,0.820463373000166,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,1600,2,1,5482.658773292209,0.43866089508079,1600,1600,0,12,661,0.7967723749998186,"{""start_evals"": 25}",750.0,300.0,35.0,17.276632072747002,355.0,welded
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,1600,3,1,7072.703550257335,0.8558919022684892,1600,1600,0,42,75,0.8336137950000193,"{""start_evals"": 25}",733.0204349761744,284.8189736273538,24.717956082451124,17.877584319721734,550.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,1600,4,1,4484.155718418827,0.17665164773117725,1600,1600,0,27,385,0.7651735059998828,"{""start_evals"": 25}",701.8759683544147,270.2066401881799,28.206469791419273,18.308470697263566,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,4800,0,1,4508.024093700128,0.18291475830694304,4800,4800,0,81,149,2.3226911380002093,"{""start_evals"": 25}",749.5,300.0,23.642926307058787,23.213078731281552,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,4800,1,1,5484.201699215175,0.4390657620041505,4800,4800,0,133,4122,2.294854915000087,"{""start_evals"": 25}",749.9999999999957,300.0,34.973,17.31263364259595,355.0,welded
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,4800,2,1,5539.603793128691,0.4536033849558534,4800,4800,0,81,2111,2.599716678999812,"{""start_evals"": 25}",563.1255912135814,299.99999999999955,35.0,14.203057022163557,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,4800,3,1,4411.140505834336,0.15749230635413936,4800,4800,0,93,1614,3.7960127650003415,"{""start_evals"": 25}",749.9999999999989,299.82,26.386106355369513,9.289791811139214,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,raw,4800,4,1,4595.223244552522,0.2057959941457841,4800,4800,0,102,2640,2.2877150720000827,"{""start_evals"": 25}",642.1318629759937,299.9999999999952,35.0,8.984653398390126,355.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,reparam,25,0,0,,,25,3,22,0,-1,0.01393301399957636,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,reparam,25,1,0,,,25,3,22,0,-1,0.01256450600021708,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,reparam,25,2,1,6817.279775628845,0.7888681804891959,25,4,21,11,14,0.011262384000019665,"{""start_evals"": 25}",599.7337855811854,259.65613875173034,35.0,12.982806937586517,550.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,reparam,25,3,0,,,25,3,22,0,-1,0.01178983399995559,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,reparam,25,4,0,,,25,3,22,0,-1,0.009412976000021445,"{""start_evals"": 25}",,,,,,
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,reparam,50,0,1,4356.248951290732,0.1430886499791033,50,7,43,18,45,0.007821033999789506,"{""start_evals"": 25}",750.0,298.7789574329835,21.183683712856247,19.261736553812135,460.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,reparam,50,1,1,5429.1004687323675,0.42460708623307974,50,10,40,25,20,0.010721197999828291,"{""start_evals"": 25}",587.011987948934,300.0,31.95262636390441,11.19917985178894,500.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,reparam,50,2,1,5058.967331853205,0.3274833927806262,50,6,44,6,48,0.007759702000385005,"{""start_evals"": 25}",750.0,300.0,31.30147259795213,11.742841918349372,460.0,welded
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,reparam,50,3,1,7198.654296136587,0.8889416360373357,50,6,44,2,46,0.007434968999859848,"{""start_evals"": 25}",750.0,254.9653846158932,35.0,25.0,500.0,welded
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,reparam,50,4,1,7017.465389015901,0.8413972955858084,50,8,42,5,14,0.007974281999850064,"{""start_evals"": 25}",750.0,300.0,27.23772620851385,15.855373958978515,550.0,welded
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,reparam,100,0,1,6907.093825261113,0.8124355711253273,100,12,88,16,54,0.016181518999928812,"{""start_evals"": 25}",668.434066788293,287.13260072179037,24.061754553508415,14.356630036089516,620.0,rolled
104,12.545454545454549,107.27272727272728,3810.945853911128,ms_slsqp,reparam,100,1,1,5421.664216196164,0.42265579833205313,100,19,81,49,62,0.01716059899990796,"{""start_evals"": 25}",750.0,300.0,20.50246205628805,17.904470497800204,500.0,rolled
