span_m,load_kNm,feasible,in_target_band,util,grade,section_type,economy,section_class,region
19.333333333333332,73.33333333333334,False,False,1.2592971973276483,690.0,rolled,22226.085634725005,1,span_extrapolation
19.333333333333332,86.66666666666667,False,False,1.4882603241144932,690.0,rolled,22226.085634725005,1,span_extrapolation
19.333333333333332,100.0,False,False,1.7172234509013384,690.0,rolled,22226.085634725005,1,span_extrapolation
19.333333333333332,113.33333333333334,False,False,1.9461865776881835,690.0,rolled,22226.085634725005,1,span_extrapolation
19.333333333333332,126.66666666666667,False,False,2.1751497044750288,690.0,rolled,22226.085634725005,1,span_extrapolation
19.333333333333332,140.0,False,False,2.404112831261874,690.0,rolled,22226.085634725005,1,span_extrapolation
20.0,20.0,True,True,0.9947811261198066,355.0,rolled,5286.022335994806,1,span_extrapolation
20.0,33.333333333333336,True,True,0.992935480125695,355.0,rolled,7196.160857867723,1,span_extrapolation
20.0,46.66666666666667,False,False,1.10173524920795,355.0,rolled,8693.265081729509,1,span_extrapolation
20.0,60.0,False,False,1.2355741719771174,500.0,rolled,13139.99568,1,span_extrapolation
20.0,73.33333333333334,False,False,1.3986460499417304,690.0,rolled,22992.50238075,1,span_extrapolation
20.0,86.66666666666667,False,False,1.652945331749318,690.0,rolled,22992.50238075,1,span_extrapolation
20.0,100.0,False,False,1.907244613556905,690.0,rolled,22992.50238075,1,span_extrapolation
20.0,113.33333333333334,False,False,2.1615438953644923,690.0,rolled,22992.50238075,1,span_extrapolation
20.0,126.66666666666667,False,False,2.41584317717208,690.0,rolled,22992.50238075,1,span_extrapolation
20.0,140.0,False,False,2.670142458979667,690.0,rolled,22992.50238075,1,span_extrapolation
20.666666666666664,20.0,True,True,0.9895934620479185,355.0,rolled,5529.979450835986,1,span_extrapolation
20.666666666666664,33.333333333333336,True,True,0.9702084446983021,355.0,rolled,8153.480030046411,1,span_extrapolation
20.666666666666664,46.66666666666667,False,False,1.1874678114099841,355.0,rolled,9240.876936093731,1,span_extrapolation
20.666666666666664,60.0,False,False,1.2666496803141887,690.0,rolled,23758.919126774996,1,span_extrapolation
20.666666666666664,73.33333333333334,False,False,1.5481273870506753,690.0,rolled,23758.919126774996,1,span_extrapolation
20.666666666666664,86.66666666666667,False,False,1.8296050937871615,690.0,rolled,23758.919126774996,1,span_extrapolation
