label_set,N,model,topk,context_idx,span_m,load_kNm,gt_economy,mode,feasible,gap,n_dec,n_repair,n_total,region
0,208,knn,2,19,8.571428571428571,197.14285714285717,2004.21381384588,scale,1,0.008027845861237504,11,18,29,load_extrapolation
0,208,knn,2,19,8.571428571428571,197.14285714285717,2004.21381384588,scale+thin,1,0.008027845861237504,11,59,70,load_extrapolation
0,208,knn,3,19,8.571428571428571,197.14285714285717,2004.21381384588,none,1,0.008397098098757327,14,0,14,load_extrapolation
0,208,knn,3,19,8.571428571428571,197.14285714285717,2004.21381384588,scale,1,0.008027845861237504,14,18,32,load_extrapolation
0,208,knn,3,19,8.571428571428571,197.14285714285717,2004.21381384588,scale+thin,1,0.008027845861237504,14,59,73,load_extrapolation
0,208,knn,1,20,8.571428571428571,212.8571428571429,2119.4215005582246,none,0,,10,0,10,load_extrapolation
0,208,knn,1,20,8.571428571428571,212.8571428571429,2119.4215005582246,scale,1,0.029606294752966944,10,19,29,load_extrapolation
0,208,knn,1,20,8.571428571428571,212.8571428571429,2119.4215005582246,scale+thin,1,0.006809452118081483,10,80,90,load_extrapolation
0,208,knn,2,20,8.571428571428571,212.8571428571429,2119.4215005582246,none,1,0.01952657547410319,13,0,13,load_extrapolation
0,208,knn,2,20,8.571428571428571,212.8571428571429,2119.4215005582246,scale,1,0.017730563560592216,13,18,31,load_extrapolation
0,208,knn,2,20,8.571428571428571,212.8571428571429,2119.4215005582246,scale+thin,1,0.017730563560592216,13,57,70,load_extrapolation
0,208,knn,3,20,8.571428571428571,212.8571428571429,2119.4215005582246,none,1,0.01952657547410319,16,0,16,load_extrapolation
0,208,knn,3,20,8.571428571428571,212.8571428571429,2119.4215005582246,scale,1,0.017730563560592216,16,18,34,load_extrapolation
0,208,knn,3,20,8.571428571428571,212.8571428571429,2119.4215005582246,scale+thin,1,0.017730563560592216,16,57,73,load_extrapolation
0,208,knn,1,21,8.571428571428571,228.57142857142856,2258.167962393494,none,0,,10,0,10,load_extrapolation
0,208,knn,1,21,8.571428571428571,228.57142857142856,2258.167962393494,scale,1,0.03829633864602222,10,19,29,load_extrapolation
0,208,knn,1,21,8.571428571428571,228.57142857142856,2258.167962393494,scale+thin,1,0.01541939734438702,10,81,91,load_extrapolation
0,208,knn,2,21,8.571428571428571,228.57142857142856,2258.167962393494,none,1,-0.002694512873625432,15,0,15,load_extrapolation
0,208,knn,2,21,8.571428571428571,228.57142857142856,2258.167962393494,scale,1,-0.004154874586929425,15,18,33,load_extrapolation
0,208,knn,2,21,8.571428571428571,228.57142857142856,2258.167962393494,scale+thin,1,-0.004154874586929425,15,58,73,load_extrapolation
0,208,knn,3,21,8.571428571428571,228.57142857142856,2258.167962393494,none,1,-0.002694512873625432,18,0,18,load_extrapolation
0,208,knn,3,21,8.571428571428571,228.57142857142856,2258.167962393494,scale,1,-0.004154874586929425,18,18,36,load_extrapolation
0,208,knn,3,21,8.571428571428571,228.57142857142856,2258.167962393494,scale+thin,1,-0.004154874586929425,18,58,76,load_extrapolation
0,208,knn,1,22,8.571428571428571,244.28571428571428,2347.8753054507297,none,0,,10,0,10,load_extrapolation
0,208,knn,1,22,8.571428571428571,244.28571428571428,2347.8753054507297,scale,1,0.06784655909634485,10,19,29,load_extrapolation
0,208,knn,1,22,8.571428571428571,244.28571428571428,2347.8753054507297,scale+thin,1,0.04738642714223529,10,84,94,load_extrapolation
0,208,knn,2,22,8.571428571428571,244.28571428571428,2347.8753054507297,none,1,-0.0007801037020718216,13,0,13,load_extrapolation
0,208,knn,2,22,8.571428571428571,244.28571428571428,2347.8753054507297,scale,1,-0.0025860429196989942,13,18,31,load_extrapolation
0,208,knn,2,22,8.571428571428571,244.28571428571428,2347.8753054507297,scale+thin,1,-0.0025860429196989942,13,58,71,load_extrapolation
0,208,knn,3,22,8.571428571428571,244.28571428571428,2347.8753054507297,none,1,-0.0007801037020718216,16,0,16,load_extrapolation
0,208,knn,3,22,8.571428571428571,244.28571428571428,2347.8753054507297,scale,1,-0.0025860429196989942,16,18,34,load_extrapolation
0,208,knn,3,22,8.571428571428571,244.28571428571428,2347.8753054507297,scale+thin,1,-0.0025860429196989942,16,58,74,load_extrapolation
0,208,knn,1,23,8.571428571428571,260.0,2454.6466970028446,none,0,,10,0,10,load_extrapolation
0,208,knn,1,23,8.571428571428571,260.0,2454.6466970028446,scale,1,0.08762153566164699,10,19,29,load_extrapolation
0,208,knn,1,23,8.571428571428571,260.0,2454.6466970028446,scale+thin,1,0.06390218540505899,10,86,96,load_extrapolation
0,208,knn,2,23,8.571428571428571,260.0,2454.6466970028446,none,1,-0.005522163572683869,14,0,14,load_extrapolation
0,208,knn,2,23,8.571428571428571,260.0,2454.6466970028446,scale,1,-0.0069783847364042195,14,18,32,load_extrapolation
0,208,knn,2,23,8.571428571428571,260.0,2454.6466970028446,scale+thin,1,-0.0069783847364042195,14,58,72,load_extrapolation
0,208,knn,3,23,8.571428571428571,260.0,2454.6466970028446,none,1,-0.005522163572683869,19,0,19,load_extrapolation
0,208,knn,3,23,8.571428571428571,260.0,2454.6466970028446,scale,1,-0.0069783847364042195,19,18,37,load_extrapolation
0,208,knn,3,23,8.571428571428571,260.0,2454.6466970028446,scale+thin,1,-0.0069783847364042195,19,58,77,load_extrapolation
0,208,knn,1,24,9.857142857142858,150.0,2401.6635135318147,none,1,0.013873835212775187,10,0,10,load_extrapolation
