context_idx,span_m,load_kNm,gt_economy,method,space,gen_budget,seed,n_gen,n_gen_sizing,mode,feasible,best_economy,gap,n_repair,n_total,wall_s
0,6.0,20.0,241.3288087904857,ga,reparam,1600,3,1600,1399,scale,1,241.32371049930217,-2.112591202474423e-05,18,1618,0.007241742000019258
0,6.0,20.0,241.3288087904857,ga,reparam,1600,3,1600,1399,scale+thin,1,241.32371049930217,-2.112591202474423e-05,18,1618,0.01153289000001223
0,6.0,20.0,241.3288087904857,ga,reparam,1600,4,1600,1398,none,1,241.56039191705074,0.0009596165817322699,0,1600,1.0221050199999127
0,6.0,20.0,241.3288087904857,ga,reparam,1600,4,1600,1398,scale,1,241.32431235504316,-1.8631987888539925e-05,18,1618,0.00427255400006743
0,6.0,20.0,241.3288087904857,ga,reparam,1600,4,1600,1398,scale+thin,1,241.32431235504316,-1.8631987888539925e-05,18,1618,0.006521564999957263
0,6.0,20.0,241.3288087904857,de,reparam,10,0,10,9,none,1,265.20217563183434,0.09892464542877999,0,10,0.011379956000041602
0,6.0,20.0,241.3288087904857,de,reparam,10,0,10,9,scale,1,262.3595983363064,0.087145789395078,18,28,0.006586480999999367
0,6.0,20.0,241.3288087904857,de,reparam,10,0,10,9,scale+thin,1,258.0320105514722,0.06921345961429615,72,82,0.021060792999946898
0,6.0,20.0,241.3288087904857,de,reparam,10,1,10,7,none,1,411.3278697736797,0.7044292052623604,0,10,0.0056638190000057875
0,6.0,20.0,241.3288087904857,de,reparam,10,1,10,7,scale,1,410.7218634354334,0.7019180821963513,18,28,0.006682162000060998
0,6.0,20.0,241.3288087904857,de,reparam,10,1,10,7,scale+thin,1,409.3525289745648,0.6962439379956171,36,46,0.010792973000093298
0,6.0,20.0,241.3288087904857,de,reparam,10,2,10,9,none,1,425.68215873078395,0.7639094182922361,0,10,0.0055251649999945585
0,6.0,20.0,241.3288087904857,de,reparam,10,2,10,9,scale,1,423.83071479799264,0.7562375454558743,18,28,0.008298883000065871
0,6.0,20.0,241.3288087904857,de,reparam,10,2,10,9,scale+thin,1,408.7857234879577,0.6938952524431219,72,82,0.020460963000004995
0,6.0,20.0,241.3288087904857,de,reparam,10,3,10,9,none,1,359.7148668812897,0.4905591615196807,0,10,0.0076555049998887625
0,6.0,20.0,241.3288087904857,de,reparam,10,3,10,9,scale,1,358.43877855245836,0.48527140356311094,18,28,0.004617315000018607
0,6.0,20.0,241.3288087904857,de,reparam,10,3,10,9,scale+thin,1,358.43877855245836,0.48527140356311094,18,28,0.004907761000026767
0,6.0,20.0,241.3288087904857,de,reparam,10,4,10,9,none,1,495.2133402900571,1.0520274507300376,0,10,0.005403957999988052
0,6.0,20.0,241.3288087904857,de,reparam,10,4,10,9,scale,1,492.4533204501966,1.0405906900146742,18,28,0.006202370999972118
0,6.0,20.0,241.3288087904857,de,reparam,10,4,10,9,scale+thin,1,489.26800532099975,1.02739162296105,54,64,0.01642605300003197
0,6.0,20.0,241.3288087904857,de,reparam,25,0,25,21,none,1,270.7072269385435,0.12173605917710062,0,25,0.012446283000031144
0,6.0,20.0,241.3288087904857,de,reparam,25,0,25,21,scale,1,270.42922564839984,0.12058409853246421,18,43,0.006695847999935722
0,6.0,20.0,241.3288087904857,de,reparam,25,0,25,21,scale+thin,1,269.5296175581199,0.1168563708119792,54,79,0.016250101000082395
0,6.0,20.0,241.3288087904857,de,reparam,25,1,25,22,none,1,269.773083522202,0.11786522659385734,0,25,0.012485841000057007
0,6.0,20.0,241.3288087904857,de,reparam,25,1,25,22,scale,1,269.773083522202,0.11786522659385734,18,43,0.006641005000005862
0,6.0,20.0,241.3288087904857,de,reparam,25,1,25,22,scale+thin,1,269.773083522202,0.11786522659385734,18,43,0.004745445999901676
